event_date,category,b2b,status,total_orders,total_items_sold,total_gmv
2024-01-27,Top,True,Shipped,1,1.0,523.0
2024-01-26,Western Dress,False,Cancelled,20,5.0,10243.910000000002
2024-01-26,Set,False,Shipped,322,322.0,271089.0
2024-01-26,Top,False,Shipped,89,92.0,43163.0
2024-01-26,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1290.0
2024-01-26,Ethnic Dress,False,Shipped - Delivered to Buyer,5,5.0,3187.0
2024-01-26,Bottom,False,Shipped - Delivered to Buyer,2,2.0,895.0
2024-01-26,Set,True,Shipped - Delivered to Buyer,5,5.0,4453.0
2024-01-24,Set,True,Shipped - Delivered to Buyer,3,7.0,7353.0
2024-01-24,Bottom,False,Cancelled,1,0.0,342.86
2024-03-07,kurta,True,Shipped,2,2.0,698.0
2024-03-07,Blouse,False,Shipped - Delivered to Buyer,1,1.0,548.0
2024-03-07,Saree,False,Shipped - Delivered to Buyer,1,1.0,948.0
2024-03-07,Bottom,False,Shipped,1,1.0,729.0
2024-03-06,Set,False,Shipped - Returned to Seller,7,7.0,4928.0
2024-03-06,Set,False,Shipped - Delivered to Buyer,85,85.0,68433.0
2024-03-06,Ethnic Dress,False,Shipped,10,10.0,7493.0
2024-03-06,Set,False,Shipped - Returning to Seller,1,1.0,1199.0
2024-03-06,kurta,True,Shipped,3,3.0,1506.0
2024-03-04,Blouse,False,Shipped - Delivered to Buyer,1,1.0,499.0
2024-03-03,Western Dress,False,Shipped - Delivered to Buyer,81,81.0,58819.0
2024-03-03,Set,True,Shipped,2,2.0,1320.0
2024-03-03,Blouse,False,Shipped,6,6.0,3123.0
2024-03-03,Western Dress,False,Shipped - Returned to Seller,7,7.0,5138.0
2024-03-01,kurta,False,Shipped,319,321.0,159028.0
2024-01-04,Western Dress,False,Cancelled,16,4.0,6789.04
2024-01-04,Set,False,Cancelled,117,38.0,48501.09999999999
2024-01-03,Blouse,False,Shipped,5,5.0,3378.0
2024-01-02,Western Dress,True,Shipped,1,1.0,1125.0
2024-01-02,Top,True,Shipped,2,2.0,1297.0
2024-03-01,kurta,True,Shipped - Delivered to Buyer,1,1.0,399.0
2024-03-01,Top,False,Shipped - Delivered to Buyer,15,16.0,8289.0
2024-03-01,kurta,False,Shipped - Delivered to Buyer,71,71.0,28972.0
2024-03-01,Set,False,Cancelled,63,17.0,21276.87
2024-03-01,Top,False,Shipped - Returned to Seller,3,3.0,1527.0
2024-02-29,Top,False,Shipped - Delivered to Buyer,17,17.0,8282.0
2024-02-29,Top,False,Shipped - Returned to Seller,3,3.0,1654.0
2024-02-28,kurta,False,Shipped - Delivered to Buyer,82,82.0,38807.0
2024-02-28,Western Dress,False,Shipped,185,189.0,150113.0
2024-02-28,Top,False,Cancelled,13,9.0,5954.72
2024-02-28,kurta,False,Shipped - Returned to Seller,5,5.0,3207.0
2024-02-26,kurta,False,Shipped,312,314.0,162201.0
2024-02-26,Set,False,Shipped,301,300.0,261958.0
2024-02-26,Western Dress,False,Cancelled,28,6.0,10433.4
2024-02-26,Bottom,False,Shipped,2,2.0,1036.0
2024-02-26,Set,True,Shipped - Delivered to Buyer,3,3.0,3453.0
2024-02-25,kurta,False,Cancelled,52,14.0,10559.81
2024-02-25,kurta,True,Shipped,3,3.0,1707.0
2024-02-25,Set,False,Pending,2,1.0,899.0
2024-02-24,Set,False,Shipped - Delivered to Buyer,84,84.0,71467.0
2024-02-24,Set,False,Shipped - Returned to Seller,4,4.0,2797.0
2024-02-24,Bottom,False,Shipped,1,1.0,301.0
2024-01-03,Saree,False,Shipped,1,1.0,648.0
2024-01-02,Set,False,Shipped - Delivered to Buyer,87,87.0,69012.0
2024-01-02,kurta,False,Cancelled,92,33.0,24725.65
2024-01-02,Ethnic Dress,False,Shipped,10,10.0,11466.0
2024-01-02,Set,False,Shipped - Returned to Seller,10,10.0,7741.0
2024-03-01,kurta,False,Shipped - Returned to Seller,6,6.0,2477.0
2024-03-01,Western Dress,True,Shipped,1,1.0,475.0
2024-03-01,kurta,False,Shipped - Returning to Seller,1,1.0,405.0
2024-03-01,Top,False,Cancelled,11,1.0,2843.72
2024-03-01,Western Dress,False,Cancelled,38,16.0,14983.72
2024-03-01,Top,True,Shipped - Delivered to Buyer,1,1.0,625.0
2024-02-28,kurta,True,Shipped - Delivered to Buyer,3,3.0,1635.0
2024-02-28,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1139.0
2024-02-27,kurta,True,Shipped,4,4.0,2881.0
2024-02-27,Western Dress,False,Cancelled,24,6.0,9815.45
2024-02-23,Set,True,Shipped,1,1.0,1132.0
2024-02-22,Blouse,False,Shipped,4,4.0,1707.0
2024-02-22,Set,False,Shipped - Delivered to Buyer,112,113.0,93674.0
2024-02-22,kurta,False,Shipped - Delivered to Buyer,100,101.0,48654.0
2024-02-22,Top,False,Cancelled,20,6.0,6659.01
2024-02-22,kurta,False,Shipped - Returned to Seller,8,8.0,3619.0
2024-02-22,Bottom,False,Shipped - Delivered to Buyer,3,3.0,1036.0
2024-02-22,Set,False,Shipped - Returned to Seller,6,6.0,5848.0
2024-01-14,kurta,False,Cancelled,110,34.0,28969.840000000004
2024-01-14,Top,False,Shipped,83,83.0,41104.0
2024-01-12,Set,False,Cancelled,112,28.0,53640.11000000003
2024-01-12,kurta,True,Shipped - Delivered to Buyer,1,2.0,736.0
2024-01-11,Western Dress,False,Cancelled,11,2.0,4291.15
2024-01-11,Bottom,False,Shipped - Returned to Seller,1,1.0,377.0
2024-01-10,Western Dress,False,Cancelled,37,13.0,17082.83
2024-01-10,kurta,False,Cancelled,79,30.0,23303.01
2024-01-10,kurta,True,Shipped,2,2.0,1065.0
2024-01-08,Saree,False,Shipped,2,2.0,1183.0
2024-01-07,Blouse,False,Cancelled,1,0.0,0.0
2024-01-07,Ethnic Dress,False,Cancelled,2,0.0,0.0
2024-01-07,Top,False,Shipped - Delivered to Buyer,13,13.0,6045.0
2024-01-07,kurta,True,Shipped,3,3.0,1231.0
2024-01-07,Set,True,Shipped,2,2.0,1441.0
2024-01-07,Top,False,Shipped - Returned to Seller,3,3.0,1610.0
2024-01-07,Bottom,False,Shipped - Delivered to Buyer,1,1.0,229.0
2024-01-06,Blouse,False,Shipped,5,5.0,2748.0
2024-01-13,Set,False,Shipped,381,381.0,319216.0
2024-01-13,kurta,False,Shipped,254,255.0,110782.0
2024-01-13,Blouse,False,Cancelled,4,2.0,2364.29
2024-01-13,Western Dress,False,Shipped,72,72.0,49560.0
2024-01-13,Set,False,Shipped - Picked Up,1,1.0,825.0
2024-01-09,Western Dress,False,Shipped,153,153.0,112482.0
2024-01-08,kurta,False,Shipped,378,380.0,159027.0
2024-01-08,Western Dress,False,Cancelled,13,2.0,5910.63
2024-01-05,Set,False,Shipped,432,433.0,352608.0
2024-01-05,kurta,False,Cancelled,84,23.0,20208.38
2024-01-05,Set,True,Cancelled,2,2.0,2218.0
2024-02-03,Western Dress,False,Cancelled,25,2.0,10439.51
2024-02-03,Top,False,Cancelled,20,9.0,5309.67
2024-02-03,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-02-03,kurta,True,Shipped - Delivered to Buyer,1,1.0,526.0
2024-02-02,kurta,False,Shipped,483,481.0,215099.0
2024-02-02,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,899.0
2024-03-31,Set,False,Pending,161,161.0,135323.0
2024-03-31,Top,False,Pending,36,36.0,18725.0
2024-03-31,Blouse,False,Pending,1,1.0,625.0
2024-03-31,Bottom,False,Cancelled,1,0.0,315.24
2024-03-30,kurta,False,Shipped,277,279.0,131665.0
2024-03-30,Top,False,Shipped,55,55.0,32226.0
2024-03-30,Set,False,Pending - Waiting for Pick Up,93,94.0,77316.0
2024-03-29,Western Dress,False,Pending - Waiting for Pick Up,5,5.0,3539.0
2024-03-29,Top,False,Pending - Waiting for Pick Up,1,1.0,388.0
2024-03-29,Set,False,Cancelled,54,16.0,26219.78
2024-03-28,Top,False,Cancelled,12,5.0,3902.86
2024-03-28,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-28,Blouse,False,Shipped - Picked Up,1,1.0,388.0
2024-03-28,Set,True,Shipped,2,2.0,1974.0
2024-03-28,Blouse,False,Shipped,1,1.0,460.0
2024-03-28,Set,True,Shipped - Picked Up,2,2.0,2460.0
2024-03-27,Top,False,Shipped - Picked Up,14,14.0,6576.0
2024-03-27,Top,False,Shipped,58,58.0,34563.0
2024-03-27,Western Dress,False,Cancelled,13,6.0,6155.76
2024-03-26,Top,False,Shipped,31,31.0,17472.0
2024-03-26,Top,False,Shipped - Picked Up,7,7.0,3040.0
2024-03-26,Set,True,Shipped,3,3.0,2576.0
2024-03-26,Set,True,Shipped - Picked Up,1,1.0,560.0
2024-03-26,Western Dress,False,Shipped - Out for Delivery,1,1.0,899.0
2024-03-25,Set,False,Shipped - Delivered to Buyer,58,58.0,46091.0
2024-03-25,Top,False,Cancelled,7,1.0,3437.3
2024-03-25,Blouse,False,Cancelled,2,0.0,620.95
2024-03-25,Set,True,Shipped - Delivered to Buyer,2,2.0,1566.0
2024-03-25,Set,False,Shipped - Returning to Seller,8,8.0,5512.0
2024-03-25,Western Dress,False,Cancelled,19,5.0,7355.24
2024-03-24,Bottom,False,Shipped,5,5.0,1535.0
2024-03-24,Top,False,Shipped - Delivered to Buyer,15,15.0,8158.0
2024-03-24,Set,False,Shipped - Rejected by Buyer,1,1.0,790.0
2024-03-24,Top,False,Shipped - Returning to Seller,1,1.0,518.0
2024-03-24,Blouse,False,Cancelled,1,0.0,0.0
2024-03-23,Top,False,Pending,1,1.0,649.0
2024-03-23,Set,False,Cancelled,81,25.0,46598.37999999999
2024-03-23,Blouse,False,Shipped,6,6.0,3586.0
2024-03-22,Blouse,False,Shipped,4,4.0,2723.0
2024-03-22,kurta,True,Shipped,3,3.0,1905.0
2024-03-22,Set,False,Shipped - Rejected by Buyer,1,1.0,725.0
2024-03-21,Set,False,Shipped - Delivered to Buyer,120,121.0,100624.0
2024-03-21,Western Dress,False,Shipped,48,49.0,35804.0
2024-03-21,Set,False,Shipped - Returning to Seller,10,10.0,8799.0
2024-03-21,Bottom,False,Shipped - Delivered to Buyer,3,3.0,962.0
2024-03-21,Set,False,Shipped - Returned to Seller,2,2.0,1134.0
2024-02-12,kurta,False,Cancelled,74,21.0,19754.740000000005
2024-02-12,Western Dress,False,Shipped - Delivered to Buyer,102,102.0,77064.0
2024-02-12,Western Dress,False,Shipped - Returned to Seller,4,4.0,3212.0
2024-02-12,Set,False,Cancelled,58,13.0,27612.28
2024-02-12,Ethnic Dress,False,Cancelled,5,1.0,2406.62
2024-02-11,kurta,False,Shipped,251,253.0,115176.0
2024-02-11,Western Dress,False,Cancelled,21,2.0,7710.31
2024-02-11,Ethnic Dress,False,Shipped - Delivered to Buyer,8,8.0,4390.0
2024-02-11,Top,False,Cancelled,10,1.0,2341.87
2024-02-11,Saree,False,Cancelled,3,0.0,0.0
2024-02-11,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,885.0
2024-02-10,Top,False,Shipped - Delivered to Buyer,29,29.0,14954.0
2024-02-10,kurta,False,Cancelled,89,23.0,23566.47000000001
2024-02-10,Bottom,False,Cancelled,1,0.0,342.86
2024-02-10,Blouse,False,Cancelled,3,1.0,1893.57
2024-02-10,Top,False,Shipped - Returned to Seller,2,2.0,1439.0
2024-02-10,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,766.0
2024-02-09,Saree,False,Cancelled,1,0.0,527.62
2024-02-09,Set,True,Cancelled,2,1.0,1319.0
2024-02-08,kurta,False,Cancelled,59,21.0,18010.02
2024-02-08,Set,False,Cancelled,88,28.0,39642.44
2024-02-08,Top,True,Shipped,1,1.0,463.0
2024-02-08,Western Dress,False,Cancelled,16,4.0,5930.2
2024-02-08,Saree,True,Shipped,1,1.0,832.0
2024-02-05,Blouse,False,Cancelled,1,0.0,0.0
2024-02-04,kurta,False,Cancelled,146,47.0,31639.620000000006
2024-02-04,Western Dress,False,Shipped - Delivered to Buyer,64,65.0,46387.0
2024-02-04,Top,False,Shipped - Delivered to Buyer,28,28.0,13715.0
2024-02-04,Bottom,False,Shipped,1,1.0,310.0
2024-02-04,Western Dress,False,Shipped - Returned to Seller,1,1.0,0.0
2024-02-04,Blouse,False,Cancelled,1,0.0,0.0
2024-02-21,Top,False,Shipped - Delivered to Buyer,29,29.0,15026.0
2024-02-21,Blouse,False,Shipped - Delivered to Buyer,4,4.0,2244.0
2024-02-21,Blouse,False,Shipped - Returned to Seller,1,1.0,436.0
2024-02-21,Top,False,Shipped - Returned to Seller,1,1.0,399.0
2024-02-21,Western Dress,True,Shipped,1,1.0,771.0
2024-02-18,Top,False,Cancelled,24,10.0,10297.75
2024-02-18,Western Dress,False,Cancelled,29,4.0,14411.58
2024-02-18,Ethnic Dress,False,Shipped - Delivered to Buyer,8,8.0,3302.0
2024-02-18,Set,True,Shipped,1,1.0,1338.0
2024-02-18,Blouse,False,Cancelled,1,0.0,503.81
2024-02-18,Bottom,False,Shipped,1,1.0,317.0
2024-02-17,Set,True,Shipped,2,2.0,1620.0
2024-02-17,Western Dress,True,Cancelled,3,0.0,0.0
2024-02-16,Western Dress,False,Cancelled,30,3.0,15524.840000000002
2024-02-16,Top,False,Cancelled,17,5.0,7460.77
2024-02-16,Bottom,False,Cancelled,5,0.0,936.2
2024-02-16,Set,False,Cancelled,94,24.0,51650.41
2024-02-15,Set,False,Shipped - Delivered to Buyer,155,155.0,130929.0
2024-02-15,Ethnic Dress,False,Shipped,6,6.0,5532.0
2024-02-15,Set,False,Shipped - Returned to Seller,9,9.0,7458.0
2024-02-15,Set,True,Cancelled,1,0.0,1010.71
2024-02-14,Ethnic Dress,False,Shipped - Returned to Seller,1,1.0,899.0
2024-02-14,Ethnic Dress,False,Shipped - Delivered to Buyer,6,8.0,4100.0
2024-02-13,Set,False,Shipped,247,247.0,205432.0
2024-02-13,Top,False,Shipped,58,58.0,29259.0
2024-02-13,Top,True,Shipped,2,2.0,1006.0
2024-02-13,Set,True,Cancelled,1,0.0,662.86
2024-02-20,Set,True,Cancelled,1,0.0,1513.39
2024-02-20,kurta,True,Shipped - Delivered to Buyer,1,1.0,459.0
2024-02-20,Western Dress,True,Shipped,1,1.0,771.0
2024-02-19,Set,False,Cancelled,87,10.0,46822.79000000001
2024-02-19,Top,False,Shipped,63,63.0,32439.0
2024-02-19,Ethnic Dress,False,Shipped - Delivered to Buyer,5,5.0,3936.0
2024-02-19,kurta,True,Shipped,4,4.0,1925.0
2024-03-21,Set,True,Shipped - Delivered to Buyer,1,1.0,1031.0
2024-03-20,Set,False,Shipped - Delivered to Buyer,123,123.0,102862.0
2024-03-20,Blouse,False,Shipped,4,4.0,2378.0
2024-03-20,Top,False,Shipped - Delivered to Buyer,16,16.0,7849.0
2024-03-20,Set,False,Shipped - Returning to Seller,3,3.0,1897.0
2024-03-20,Set,False,Shipped - Returned to Seller,7,7.0,5710.0
2024-03-19,Bottom,False,Shipped - Delivered to Buyer,3,3.0,903.0
2024-03-19,Western Dress,True,Shipped - Delivered to Buyer,2,2.0,1640.0
2024-03-19,Top,False,Shipped - Out for Delivery,1,1.0,371.0
2024-03-18,Ethnic Dress,False,Shipped,4,4.0,3082.0
2024-03-18,Bottom,False,Shipped,3,3.0,1006.0
2024-03-18,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,908.0
2024-03-18,kurta,False,Shipped - Out for Delivery,1,1.0,349.0
2024-03-17,kurta,False,Shipped,304,304.0,144061.0
2024-03-17,Set,False,Shipped,315,316.0,262662.0
2024-03-17,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,735.0
2024-03-17,Top,False,Shipping,1,1.0,0.0
2024-03-15,kurta,False,Cancelled,98,40.0,28239.89
2024-03-15,Western Dress,False,Shipped - Delivered to Buyer,69,69.0,49764.0
2024-03-15,Western Dress,False,Shipped - Returned to Seller,2,2.0,1360.0
2024-03-15,Bottom,False,Shipped - Delivered to Buyer,1,1.0,322.0
2024-03-14,kurta,False,Cancelled,101,35.0,22198.209999999995
2024-03-14,Set,False,Cancelled,71,17.0,31073.95
2024-03-14,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-13,Set,False,Cancelled,69,28.0,40146.37000000001
2024-03-13,Bottom,False,Shipped - Delivered to Buyer,2,2.0,331.0
2024-03-12,Blouse,False,Shipped,1,1.0,879.0
2024-03-12,Saree,False,Shipped - Returned to Seller,1,1.0,998.0
2024-03-11,Set,False,Shipped - Delivered to Buyer,103,104.0,85320.0
2024-03-11,Western Dress,False,Shipped - Delivered to Buyer,65,66.0,50489.0
2024-03-11,Ethnic Dress,False,Shipped - Delivered to Buyer,3,3.0,1936.0
2024-03-11,Set,False,Shipped - Returned to Seller,8,8.0,7994.0
2024-03-11,Western Dress,False,Shipped - Returned to Seller,5,5.0,4093.0
2024-03-11,kurta,True,Shipped - Delivered to Buyer,1,1.0,424.0
2024-03-11,Western Dress,True,Shipped,2,2.0,1903.0
2024-03-10,Bottom,False,Shipped,2,2.0,634.0
2024-03-10,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-13,Western Dress,True,Shipped,5,5.0,4031.0
2024-03-12,Set,False,Shipped - Delivered to Buyer,98,99.0,83615.0
2024-03-12,kurta,False,Cancelled,67,28.0,18314.56
2024-03-12,Set,False,Shipped - Returned to Seller,7,7.0,6569.0
2024-03-12,Top,False,Cancelled,14,8.0,7391.050000000001
2024-03-12,kurta,True,Cancelled,1,1.0,635.0
2024-03-12,Bottom,False,Shipped,2,2.0,602.0
2024-03-10,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,735.0
